"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"20097","3","10","71","0","2015","A","",16,351,7894745,6163650,7751,433,22514,"",8.37,2.83,2.11,25.89,4.48,0.75,0.75,"",0,0.0,-11,-3.0,-105405,-1.3,-23043,-0.4,-25324,-76.6,8,1.9,399,1.8
"20097","5","10","71","0","2015","A","",80,871,32946858,10854529,308780,727,37819,"",0.76,0.82,0.93,0.65,0.98,1.13,1.13,"",4,5.3,106,13.9,9893822,42.9,4388907,67.9,147967,92.0,147,25.3,7665,25.4
"20099","0","10","70","0","2015","A","",505,9268,314149665,140282155,2977628,652,33897,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-1.2,29,0.3,10113190,3.3,23142700,19.8,565925,23.5,19,3.0,991,3.0
"20099","1","10","71","0","2015","A","",13,77,3899551,0,0,979,50919,"",4.03,0.42,0.43,0.00,0.00,1.02,1.02,"",0,0.0,0,0.0,239116,6.5,0,0.0,0,0.0,65,7.1,3381,7.1
"20099","2","10","71","0","2015","A","",13,745,24856600,0,0,642,33368,"",3.55,2.46,2.29,0.00,0.00,0.93,0.93,"",1,8.3,6,0.8,1146035,4.8,0,0.0,0,0.0,25,4.1,1294,4.0
"20099","3","10","71","0","2015","A","",26,1932,65988561,63070385,109408,657,34161,"",2.91,2.10,2.35,32.14,6.72,1.12,1.12,"",0,0.0,-19,-1.0,309641,0.5,701753,1.1,-54682,-33.3,10,1.5,495,1.5
"20099","5","10","71","0","2015","A","",453,6515,219404953,77211770,2868220,648,33679,"",0.93,0.83,0.82,0.56,0.97,0.99,0.99,"",-7,-1.5,43,0.7,8418398,4.0,22440947,41.0,620607,27.6,21,3.3,1080,3.3
"20101","0","10","70","0","2015","A","",87,676,23983418,10013081,103274,683,35496,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-3.3,-9,-1.3,-584225,-2.4,1498665,17.6,-1413,-1.3,-6,-0.9,-352,-1.0
"20101","1","10","71","0","2015","A","",5,14,534167,0,0,743,38614,"",9.00,1.05,0.77,0.00,0.00,0.74,0.74,"",0,0.0,1,7.7,23296,4.6,0,0.0,0,0.0,6,0.8,299,0.8
"20101","2","10","71","0","2015","A","N",2,0,0,0,0,0,0,"N",3.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20101","3","10","71","0","2015","A","N",11,0,0,0,0,0,0,"N",7.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20101","5","10","71","0","2015","A","",69,414,17080653,5488100,98121,794,41299,"",0.82,0.72,0.84,0.56,0.96,1.16,1.16,"",-3,-4.2,-6,-1.4,-613470,-3.5,1540710,39.0,-1792,-1.8,-16,-2.0,-805,-1.9
"20103","0","10","70","0","2015","A","",1415,20579,893492422,265250033,5751983,835,43418,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",29,2.1,164,0.8,25132943,2.9,45170501,20.5,1178447,25.8,17,2.1,882,2.1
"20103","1","10","71","0","2015","A","",36,4147,292848561,0,0,1358,70611,"",3.98,10.20,11.27,0.00,0.00,1.11,1.11,"",-3,-7.7,-67,-1.6,-820395,-0.3,0,0.0,0,0.0,18,1.3,914,1.3
"20103","2","10","71","0","2015","A","",15,776,30331599,0,0,751,39070,"",1.46,1.15,0.98,0.00,0.00,0.85,0.85,"",1,7.1,5,0.6,1037026,3.5,0,0.0,0,0.0,20,2.7,1058,2.8
"20103","3","10","71","0","2015","A","",32,3227,111007130,110000650,291020,661,34398,"",1.28,1.58,1.39,29.65,9.25,0.88,0.88,"",1,3.2,-10,-0.3,1339802,1.2,1372453,1.3,-8912,-3.0,9,1.4,515,1.5
"20103","5","10","71","0","2015","A","",1331,12428,459305132,155249383,5460963,711,36957,"",0.97,0.71,0.61,0.60,0.96,0.85,0.85,"",28,2.1,234,1.9,23576510,5.4,43798048,39.3,1187359,27.8,24,3.5,1224,3.4
"20105","0","10","70","0","2015","A","",123,962,27066376,15321372,189052,541,28148,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,23,2.4,1368204,5.3,1750959,12.9,34652,22.4,15,2.9,793,2.9
"20105","1","10","71","0","2015","A","",8,31,1295644,0,0,817,42480,"",10.19,1.63,1.65,0.00,0.00,1.03,1.03,"",0,0.0,0,0.0,-6975,-0.5,0,0.0,0,0.0,7,0.9,347,0.8
"20105","2","10","71","0","2015","A","",4,24,793317,0,0,642,33403,"",4.49,0.76,0.85,0.00,0.00,1.12,1.12,"",0,0.0,0,0.0,61435,8.4,0,0.0,0,0.0,47,7.9,2478,8.0
"20105","3","10","71","0","2015","A","",14,386,9548854,9485221,11241,475,24711,"",6.43,4.04,3.95,44.26,10.87,0.98,0.98,"",0,0.0,6,1.6,279359,3.0,296473,3.2,-6166,-35.4,5,1.1,285,1.2
"20105","5","10","71","0","2015","A","",97,521,15428561,5836151,177811,570,29618,"",0.81,0.64,0.67,0.39,0.95,1.05,1.05,"",0,0.0,16,3.2,1034385,7.2,1454486,33.2,40818,29.8,22,4.0,1133,4.0
"20107","0","10","70","0","2015","A","",258,2091,87916978,37398705,719265,809,42052,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,1.2,-7,-0.3,2674942,3.1,5963835,19.0,141379,24.5,28,3.6,1430,3.5
"20107","1","10","71","0","2015","A","",10,45,1884497,0,0,811,42190,"",6.07,1.09,0.74,0.00,0.00,0.68,0.68,"",0,0.0,-1,-2.2,48790,2.7,0,0.0,0,0.0,45,5.9,2355,5.9
"20107","2","10","71","0","2015","A","",6,29,929711,0,0,626,32526,"",3.21,0.42,0.31,0.00,0.00,0.73,0.73,"",0,0.0,2,7.4,66962,7.8,0,0.0,0,0.0,0,0.0,-31,-0.1
"20107","3","10","71","0","2015","A","",27,710,19263750,18907039,108128,522,27132,"",5.91,3.42,2.45,36.15,27.49,0.72,0.72,"",-1,-3.6,-13,-1.8,618421,3.3,677058,3.7,12133,12.6,26,5.2,1337,5.2
"20107","5","10","71","0","2015","A","",215,1307,65839020,18491666,611137,968,50358,"",0.86,0.74,0.88,0.50,0.85,1.20,1.20,"",3,1.4,4,0.3,1940769,3.0,5286777,40.0,129246,26.8,25,2.7,1319,2.7
"20109","0","10","70","0","2015","A","",133,1282,38658550,25173741,152965,580,30153,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.7,-7,-0.5,888733,2.4,1191699,5.0,16408,12.0,17,3.0,859,2.9
"20109","1","10","71","0","2015","A","",6,19,897550,0,0,925,48083,"",7.07,0.75,0.80,0.00,0.00,1.08,1.08,"",0,0.0,1,5.6,85258,10.5,0,0.0,0,0.0,45,5.1,2320,5.1
"20109","2","10","71","0","2015","A","",7,32,1441625,0,0,880,45766,"",7.26,0.76,1.08,0.00,0.00,1.44,1.44,"",1,16.7,-3,-8.6,-53210,-3.6,0,0.0,0,0.0,47,5.6,2437,5.6
"20109","3","10","71","0","2015","A","",13,693,18810983,18772783,27994,522,27154,"",5.52,5.44,5.45,53.32,33.47,1.00,1.00,"",0,0.0,-19,-2.7,-420990,-2.2,-422190,-2.2,4072,17.0,3,0.6,152,0.6
"20109","5","10","71","0","2015","A","",108,539,17508392,6400958,124971,624,32473,"",0.84,0.50,0.53,0.26,0.82,1.08,1.08,"",-1,-0.9,14,2.7,1277675,7.9,1613889,33.7,12336,11.0,29,4.9,1548,5.0
"20111","0","10","70","0","2015","A","",868,14836,480651758,219892499,3878734,623,32397,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,0.7,348,2.4,23122540,5.1,39316987,21.8,867662,28.8,16,2.6,818,2.6
"20111","1","10","71","0","2015","A","",17,94,5233372,0,0,1067,55477,"",3.07,0.32,0.37,0.00,0.00,1.16,1.16,"",-1,-5.6,-6,-6.0,-41862,-0.8,0,0.0,0,0.0,50,4.9,2592,4.9
"20111","2","10","71","0","2015","A","",18,939,45384582,0,0,929,48333,"",2.86,1.93,2.73,0.00,0.00,1.41,1.41,"",0,0.0,-38,-3.9,1787744,4.1,0,0.0,0,0.0,71,8.3,3706,8.3
"20111","3","10","71","0","2015","A","",28,2675,87515756,87307148,161907,629,32717,"",1.82,1.81,2.04,28.39,7.63,1.12,1.12,"",-1,-3.4,4,0.1,645142,0.7,720840,0.8,-29536,-15.4,4,0.6,192,0.6
"20111","5","10","71","0","2015","A","",805,11128,342518048,132585351,3716827,592,30780,"",0.96,0.88,0.84,0.62,0.96,0.95,0.95,"",8,1.0,387,3.6,20731516,6.4,38596147,41.1,897198,31.8,16,2.8,821,2.7
"20113","0","10","70","0","2015","A","",935,15191,671634077,216265167,5341658,850,44212,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,1.2,476,3.2,63789279,10.5,55933703,34.9,1514350,39.6,56,7.1,2905,7.0
"20113","1","10","71","0","2015","A","",14,76,4052416,0,0,1025,53321,"",2.35,0.25,0.21,0.00,0.00,0.82,0.82,"",0,0.0,-3,-3.8,143419,3.7,0,0.0,0,0.0,78,8.2,4100,8.3
"20113","2","10","71","0","2015","A","",12,60,2407585,0,0,768,39960,"",1.77,0.12,0.10,0.00,0.00,0.86,0.86,"",2,20.0,1,1.7,161836,7.2,0,0.0,0,0.0,39,5.3,2057,5.4
"20113","3","10","71","0","2015","A","",56,1865,52764111,52133873,81803,544,28293,"",3.38,1.24,0.88,17.24,2.80,0.71,0.71,"",0,0.0,-16,-0.9,771832,1.5,743073,1.4,-12973,-13.7,12,2.3,651,2.4
"20113","5","10","71","0","2015","A","",853,13190,612409965,164131294,5259855,893,46429,"",0.94,1.02,1.08,0.77,0.99,1.05,1.05,"",9,1.1,494,3.9,62712192,11.4,55190630,50.7,1527323,40.9,60,7.2,3132,7.2
"20115","0","10","70","0","2015","A","",333,3569,103132152,45852938,617469,556,28893,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.3,18,0.5,1800729,1.8,6444083,16.4,92681,17.7,7,1.3,359,1.3
"20115","1","10","71","0","2015","A","",15,61,2297256,0,0,724,37660,"",7.06,0.86,0.77,0.00,0.00,0.88,0.89,"",0,0.0,-4,-6.2,-62882,-2.7,0,0.0,0,0.0,29,4.2,1535,4.2
"20115","2","10","71","0","2015","A","",7,36,1556606,0,0,841,43745,"",2.90,0.31,0.44,0.00,0.00,1.43,1.43,"",1,16.7,-2,-5.3,-95052,-5.8,0,0.0,0,0.0,-4,-0.5,-202,-0.5
"20115","3","10","71","0","2015","A","",30,1042,24814268,23520212,45313,458,23814,"",5.09,2.94,2.69,36.67,13.42,0.92,0.92,"",0,0.0,-5,-0.5,548249,2.3,597600,2.6,-2539,-5.3,12,2.7,628,2.7
"20115","5","10","71","0","2015","A","",281,2431,74464022,22332726,572156,589,30633,"",0.87,0.80,0.85,0.50,0.93,1.06,1.06,"",0,0.0,29,1.2,1410414,1.9,5846483,35.5,95220,20.0,4,0.7,216,0.7
"20117","0","10","70","0","2015","A","",396,4636,164538515,61236483,1316796,683,35493,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.3,-108,-2.3,-934707,-0.6,11184721,22.3,83710,6.8,12,1.8,609,1.7
"20117","1","10","71","0","2015","A","",15,49,1896701,0,0,752,39107,"",5.93,0.53,0.40,0.00,0.00,0.75,0.75,"",0,0.0,-3,-5.8,45442,2.5,0,0.0,0,0.0,64,9.3,3334,9.3
"20117","2","10","71","0","2015","A","",9,35,1332685,0,0,743,38629,"",3.14,0.23,0.23,0.00,0.00,1.03,1.03,"",0,0.0,2,6.1,92062,7.4,0,0.0,0,0.0,13,1.8,651,1.7
"20117","3","10","71","0","2015","A","",43,771,15929482,15659544,21779,397,20661,"",6.13,1.67,1.08,18.28,3.02,0.65,0.65,"",0,0.0,-20,-2.5,-157838,-1.0,-141405,-0.9,-4246,-16.3,6,1.5,321,1.6
"20117","5","10","71","0","2015","A","",329,3782,145379647,45576939,1295017,739,38442,"",0.86,0.96,1.04,0.76,0.99,1.08,1.08,"",1,0.3,-86,-2.2,-914373,-0.6,11326126,33.1,87956,7.3,12,1.7,622,1.6
"20119","0","10","70","0","2015","A","",149,1646,61371745,24904837,291063,717,37289,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.7,45,2.8,2519830,4.3,4715151,23.4,-9495,-3.2,10,1.4,531,1.4
"20119","1","10","71","0","2015","A","",7,17,696239,0,0,795,41361,"",7.36,0.52,0.39,0.00,0.00,0.75,0.75,"",0,0.0,2,13.3,65560,10.4,0,0.0,0,0.0,-27,-3.3,-1397,-3.3
"20119","2","10","71","0","2015","A","",5,19,704341,0,0,719,37399,"",4.63,0.35,0.33,0.00,0.00,0.95,0.95,"",0,0.0,-1,-5.0,16112,2.3,0,0.0,0,0.0,52,7.8,2698,7.8
"20119","3","10","71","0","2015","A","",22,579,15840475,11621953,33206,526,27366,"",8.34,3.54,2.89,33.36,20.86,0.82,0.82,"",0,0.0,7,1.2,307486,2.0,749689,6.9,1219,3.8,4,0.8,199,0.7
"20119","5","10","71","0","2015","A","",115,1031,44130690,13282884,257857,823,42790,"",0.80,0.74,0.85,0.54,0.89,1.15,1.15,"",1,0.9,36,3.6,2130672,5.1,3965462,42.6,-10714,-4.0,11,1.4,568,1.3
"20121","0","10","70","0","2015","A","",774,8027,279237437,116647456,2417283,669,34789,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-0.6,5,0.1,10120893,3.8,18617221,19.0,373527,18.3,24,3.7,1243,3.7
"20121","1","10","71","0","2015","A","",13,61,3618567,0,0,1138,59159,"",2.63,0.38,0.45,0.00,0.00,1.16,1.16,"",0,0.0,3,5.2,437821,13.8,0,0.0,0,0.0,82,7.8,4240,7.7
"20121","2","10","71","0","2015","A","",12,461,18920484,0,0,789,41013,"",2.14,1.75,1.96,0.00,0.00,1.12,1.12,"",0,0.0,1,0.2,-229736,-1.2,0,0.0,0,0.0,-12,-1.5,-625,-1.5
"20121","3","10","71","0","2015","A","",18,1622,48941025,48156642,87749,580,30183,"",1.31,2.03,1.96,29.52,6.64,0.96,0.97,"",0,0.0,-18,-1.1,1229914,2.6,1140035,2.4,-51900,-37.2,20,3.6,1088,3.7
"20121","5","10","71","0","2015","A","",731,5883,207757361,68490814,2329534,679,35318,"",0.98,0.86,0.88,0.60,0.97,1.02,1.02,"",-5,-0.7,18,0.3,8682894,4.4,17477186,34.3,425427,22.3,26,4.0,1373,4.0
"20123","0","10","70","0","2015","A","",281,3352,108944071,55889472,703241,625,32505,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,2.2,-73,-2.1,-3078153,-2.7,6437596,13.0,32859,4.9,-4,-0.6,-206,-0.6
"20123","1","10","71","0","2015","A","",11,30,1340828,0,0,872,45324,"",6.13,0.45,0.42,0.00,0.00,0.95,0.95,"",0,0.0,-1,-3.2,129265,10.7,0,0.0,0,0.0,126,16.9,6554,16.9
"20123","2","10","71","0","2015","A","",5,33,1050694,0,0,619,32164,"",2.46,0.30,0.28,0.00,0.00,0.94,0.94,"",-1,-16.7,3,10.0,132953,14.5,0,0.0,0,0.0,36,6.2,1825,6.0
"20123","3","10","71","0","2015","A","",25,986,28641058,28337793,59109,558,29035,"",5.02,2.96,2.94,36.25,15.37,0.99,0.99,"",0,0.0,1,0.1,-22988,-0.1,-32284,-0.1,-17980,-23.3,-2,-0.4,-78,-0.3
"20123","5","10","71","0","2015","A","",240,2303,77911491,27551679,644132,651,33832,"",0.88,0.81,0.84,0.50,0.92,1.04,1.04,"",6,2.6,-76,-3.2,-3317383,-4.1,6469880,30.7,50839,8.6,-6,-0.9,-319,-0.9
"20125","0","10","70","0","2015","A","",923,15726,535987420,224843347,6326210,655,34083,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",15,1.7,-847,-5.1,-37766365,-6.6,28736124,14.7,1053706,20.0,-11,-1.7,-537,-1.6
"20125","1","10","71","0","2015","A","",16,104,5145529,0,0,954,49595,"",2.72,0.33,0.33,0.00,0.00,0.99,0.99,"",0,0.0,-2,-1.9,19889,0.4,0,0.0,0,0.0,22,2.4,1126,2.3
"20125","2","10","71","0","2015","A","",18,114,4630540,0,0,782,40678,"",2.69,0.22,0.25,0.00,0.00,1.13,1.13,"",0,0.0,1,0.9,264123,6.0,0,0.0,0,0.0,38,5.1,1980,5.1
"20125","3","10","71","0","2015","A","",38,2332,67027286,66862316,248641,553,28745,"",2.32,1.49,1.40,21.26,7.19,0.94,0.94,"",0,0.0,-21,-0.9,-966451,-1.4,-938400,-1.4,-41644,-14.3,-3,-0.5,-151,-0.5
"20125","5","10","71","0","2015","A","",851,13176,459184065,157981031,6077569,670,34849,"",0.95,0.99,1.01,0.72,0.97,1.02,1.02,"",16,1.9,-825,-5.9,-37083926,-7.5,29674524,23.1,1095350,22.0,-12,-1.8,-595,-1.7
"20127","0","10","70","0","2015","A","",158,1466,41195878,21720997,391958,540,28104,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,2.6,2,0.1,573775,1.4,2677315,14.1,87919,28.9,6,1.1,352,1.3
"20127","1","10","71","0","2015","A","",9,32,1510204,0,0,922,47943,"",8.92,1.10,1.26,0.00,0.00,1.16,1.16,"",0,0.0,-2,-5.9,-54281,-3.5,0,0.0,0,0.0,48,5.5,2486,5.5
"20127","2","10","71","0","2015","A","",8,22,811333,0,0,707,36740,"",6.99,0.46,0.57,0.00,0.00,1.24,1.24,"",1,14.3,-1,-4.3,-39135,-4.6,0,0.0,0,0.0,-20,-2.8,-1059,-2.8
"20127","3","10","71","0","2015","A","",14,414,10379529,10301510,14333,482,25061,"",5.00,2.84,2.82,33.91,6.69,0.99,0.99,"",0,0.0,-13,-3.0,-336702,-3.1,-337368,-3.2,-4270,-23.0,0,0.0,-26,-0.1
"20127","5","10","71","0","2015","A","",127,998,28494812,11419487,377625,549,28550,"",0.83,0.80,0.82,0.54,0.97,1.02,1.02,"",3,2.4,18,1.8,1003893,3.7,3014683,35.9,92189,32.3,9,1.7,488,1.7
"20129","0","10","70","0","2015","A","",114,1003,34070387,20678120,158522,653,33960,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-47,-4.5,-2902822,-7.9,172162,0.8,14024,9.7,-24,-3.5,-1250,-3.6
"20129","1","10","71","0","2015","A","",6,20,920027,0,0,892,46388,"",8.24,1.01,0.93,0.00,0.00,0.93,0.93,"",0,0.0,2,11.1,119617,14.9,0,0.0,0,0.0,33,3.8,1714,3.8
"20129","2","10","71","0","2015","A","",4,9,342921,0,0,740,38458,"",4.84,0.27,0.29,0.00,0.00,1.07,1.07,"",0,0.0,-1,-10.0,-6921,-2.0,0,0.0,0,0.0,32,4.5,1633,4.4
"20129","3","10","71","0","2015","A","",14,471,14132018,14120282,39685,576,29978,"",6.93,4.73,4.65,48.82,45.78,0.98,0.98,"",0,0.0,-41,-8.0,-1560714,-9.9,-1560040,-9.9,-966,-2.4,-13,-2.2,-672,-2.2
"20129","5","10","71","0","2015","A","",90,503,18675421,6557838,118837,714,37122,"",0.82,0.59,0.65,0.32,0.75,1.09,1.09,"",0,0.0,-8,-1.6,-1454804,-7.2,1732202,35.9,14990,14.4,-44,-5.8,-2298,-5.8
"20131","0","10","70","0","2015","A","",410,5455,194863381,70289975,1308851,687,35724,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,1.7,90,1.7,1713636,0.9,14032056,24.9,137506,11.7,-5,-0.7,-278,-0.8
"20131","1","10","71","0","2015","A","",10,50,2280287,0,0,871,45304,"",3.82,0.46,0.40,0.00,0.00,0.86,0.86,"",0,0.0,-2,-3.8,104959,4.8,0,0.0,0,0.0,72,9.0,3737,9.0
"20131","2","10","71","0","2015","A","",5,27,1190847,0,0,846,43970,"",1.68,0.15,0.18,0.00,0.00,1.17,1.17,"",0,0.0,-1,-3.6,3229,0.3,0,0.0,0,0.0,25,3.0,1301,3.0
"20131","3","10","71","0","2015","A","",38,559,13612785,13558608,28947,468,24356,"",5.23,1.03,0.78,13.79,4.04,0.76,0.76,"",2,5.6,218,63.9,6148710,82.4,6158940,83.2,19925,220.8,48,11.4,2494,11.4
"20131","5","10","71","0","2015","A","",358,4818,177779462,56731367,1279904,710,36896,"",0.90,1.04,1.08,0.82,0.98,1.03,1.03,"",6,1.7,-125,-2.5,-4543262,-2.5,7873116,16.1,117581,10.1,1,0.1,13,0.0
"20133","0","10","70","0","2015","A","",487,6150,206355856,102880432,1978004,645,33557,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-9,-1.8,-117,-1.9,-3795518,-1.8,13112133,14.6,356764,22.0,0,0.0,24,0.1
"20133","1","10","71","0","2015","A","",12,55,2633900,0,0,924,48035,"",3.86,0.45,0.44,0.00,0.00,0.97,0.97,"",0,0.0,-2,-3.5,-34041,-1.3,0,0.0,0,0.0,19,2.1,954,2.0
"20133","2","10","71","0","2015","A","",14,181,8003007,0,0,853,44338,"",3.97,0.90,1.12,0.00,0.00,1.25,1.25,"",1,7.7,-6,-3.2,23045,0.3,0,0.0,0,0.0,33,4.0,1721,4.0
"20133","3","10","71","0","2015","A","",29,1491,50076727,49699255,167579,646,33577,"",3.36,2.44,2.72,34.54,15.49,1.11,1.11,"",0,0.0,-3,-0.2,23494,0.0,-315793,-0.6,20234,13.7,2,0.3,70,0.2
"20133","5","10","71","0","2015","A","",432,4423,145642222,53181177,1810425,633,32930,"",0.92,0.85,0.83,0.53,0.92,0.98,0.98,"",-10,-2.3,-106,-2.3,-3808016,-2.5,13427926,33.8,336530,22.8,-2,-0.3,-66,-0.2
"20135","0","10","70","0","2015","A","",168,1234,44532840,19851476,229478,694,36098,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.6,-104,-7.8,-6802634,-13.3,2047957,11.5,5168,2.3,-44,-6.0,-2274,-5.9
"20135","1","10","71","0","2015","A","",9,26,1168517,0,0,864,44943,"",8.39,1.07,0.90,0.00,0.00,0.85,0.85,"",0,0.0,1,4.0,126857,12.2,0,0.0,0,0.0,65,8.1,3415,8.2
"20135","2","10","71","0","2015","A","",3,12,499123,0,0,800,41594,"",2.46,0.30,0.32,0.00,0.00,1.09,1.09,"",0,0.0,0,0.0,9667,2.0,0,0.0,0,0.0,42,5.5,2175,5.5
"20135","3","10","71","0","2015","A","",15,409,11532266,9855189,9850,542,28196,"",5.04,3.34,2.90,35.49,7.85,0.87,0.87,"",0,0.0,-7,-1.7,395050,3.5,347166,3.7,-22896,-69.9,27,5.2,1413,5.3
"20135","5","10","71","0","2015","A","",141,787,31332934,9996287,219628,766,39830,"",0.87,0.75,0.83,0.51,0.96,1.10,1.10,"",0,0.0,-98,-11.1,-7334208,-19.0,1700791,20.5,28064,14.6,-75,-8.9,-3886,-8.9
"20137","0","10","70","0","2015","A","",191,2487,85767526,31657906,481455,663,34493,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.1,-120,-4.6,-1537017,-1.8,3835856,13.8,22289,4.9,19,3.0,1006,3.0
"20137","1","10","71","0","2015","A","",8,25,1175594,0,0,904,47024,"",6.56,0.51,0.47,0.00,0.00,0.93,0.93,"",0,0.0,0,0.0,45705,4.0,0,0.0,0,0.0,20,2.3,1062,2.3
"20137","2","10","71","0","2015","A","",8,276,11079604,0,0,772,40168,"",5.78,3.39,3.74,0.00,0.00,1.10,1.10,"",0,0.0,-11,-3.8,198798,1.8,0,0.0,0,0.0,42,5.8,2234,5.9
"20137","3","10","71","0","2015","A","",14,528,15642359,12973866,18154,570,29635,"",4.14,2.14,2.04,29.30,6.90,0.96,0.96,"",0,0.0,-23,-4.2,239751,1.6,191084,1.5,4377,31.8,33,6.1,1685,6.0
"20137","5","10","71","0","2015","A","",161,1658,57869969,18684040,463301,671,34907,"",0.87,0.79,0.80,0.60,0.97,1.01,1.01,"",2,1.3,-87,-5.0,-2021271,-3.4,3644772,24.2,17912,4.0,11,1.7,577,1.7
"20139","0","10","70","0","2015","A","",318,2857,75609399,44041441,635274,509,26462,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.6,-14,-0.5,1419316,1.9,5095224,13.1,26825,4.4,12,2.4,623,2.4
"20139","1","10","71","0","2015","A","",14,70,3075478,0,0,851,44251,"",6.90,1.24,1.40,0.00,0.00,1.14,1.14,"",-1,-6.7,-3,-4.1,-1719,-0.1,0,0.0,0,0.0,41,5.1,2146,5.1
"20139","2","10","71","0","2015","A","",7,40,1333065,0,0,649,33748,"",3.04,0.43,0.51,0.00,0.00,1.21,1.21,"",0,0.0,-8,-16.7,-256718,-16.1,0,0.0,0,0.0,10,1.6,512,1.5
"20139","3","10","71","0","2015","A","",48,1106,26070692,25021658,53725,453,23570,"",8.52,3.90,3.86,40.62,15.47,0.99,0.99,"",0,0.0,7,0.6,201258,0.8,434487,1.8,-13670,-20.3,0,0.0,38,0.2
"20139","5","10","71","0","2015","A","",249,1642,45130164,19019783,581549,529,27482,"",0.81,0.68,0.70,0.44,0.92,1.04,1.04,"",3,1.2,-9,-0.5,1476495,3.4,4660737,32.5,40495,7.5,21,4.1,1041,3.9
"20141","0","10","70","0","2015","A","",175,1413,41533702,18281386,215366,565,29391,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,31,2.2,2189612,5.6,3780020,26.1,34321,19.0,18,3.3,927,3.3
"20141","1","10","71","0","2015","A","",9,25,1025983,0,0,779,40499,"",8.06,0.90,0.85,0.00,0.00,0.94,0.94,"",0,0.0,-2,-7.4,-41487,-3.9,0,0.0,0,0.0,9,1.2,469,1.2
"20141","2","10","71","0","2015","A","",5,13,557219,0,0,857,44578,"",3.94,0.28,0.39,0.00,0.00,1.44,1.44,"",1,25.0,0,0.0,6289,1.1,0,0.0,0,0.0,37,4.5,1925,4.5
"20141","3","10","71","0","2015","A","",22,344,8763425,6589554,29661,490,25457,"",7.10,2.45,2.36,25.77,25.19,0.96,0.96,"",0,0.0,-13,-3.6,-103642,-1.2,145991,2.3,-529,-1.8,12,2.5,584,2.3
"20141","5","10","71","0","2015","A","",140,1031,31187075,11691832,185705,582,30247,"",0.83,0.86,0.89,0.65,0.87,1.03,1.03,"",0,0.0,45,4.6,2328452,8.1,3634029,45.1,34850,23.1,19,3.4,984,3.4
"20143","0","10","70","0","2015","A","",170,1357,38071107,18864101,284001,540,28061,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,4.9,-19,-1.4,98481,0.3,1994733,11.8,58362,25.9,9,1.7,473,1.7
"20143","1","10","71","0","2015","A","",7,22,918951,0,0,806,41929,"",6.45,0.82,0.83,0.00,0.00,1.01,1.02,"",0,0.0,-3,-12.0,11101,1.2,0,0.0,0,0.0,101,14.3,5248,14.3
"20143","2","10","71","0","2015","A","",8,19,806958,0,0,803,41739,"",6.49,0.43,0.61,0.00,0.00,1.41,1.41,"",1,14.3,-1,-5.0,-5421,-0.7,0,0.0,0,0.0,28,3.6,1456,3.6
